	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000279473	37.5634300504	7.88643980281	0.199798516725	39.4719637167	0.0	0.0
IGF2	271090.210489	6.47005980158	0.167901306575	38.5348984685	0.0	0.0
H2AFY2	792.785197132	3.5248793786	0.0985564399702	35.7650842468	3.85610160764e-280	2.52484679596e-276
KRT4	42.1046361557	-8.39234041474	0.242724378411	-34.5755975139	5.87995073393e-262	2.88749680666e-258
CRNN	12.271496657	-6.71588492272	0.203105030351	-33.0660688764	9.14086778334e-240	3.59108131736e-236
FBXO9	4326.77053287	-1.87028744449	0.0577455672767	-32.3884158161	3.99597920475e-230	1.30821699198e-226
CLCN4	1069.63184809	2.69645366757	0.0834165052448	32.3251814453	3.09787358254e-229	8.69307582597e-226
SEZ6L2	16128.1813663	3.69270098314	0.114521356731	32.2446492825	4.18118441999e-228	1.02663756952e-224
HIGD1B	119.375297633	5.20032397959	0.161851329451	32.1302518627	1.66717894655e-226	3.6387106719e-223
TRIM66	696.129967644	-2.32600950715	0.0733202184613	-31.7239849521	7.25607746456e-221	1.42531129636e-217
ELOVL4	522.051710738	4.43294680416	0.140162433427	31.6272106282	1.56065073979e-219	2.78689658924e-216
PGC	40.835088166	-6.93159761976	0.21924232002	-31.6161479185	2.21504668515e-219	3.62584683637e-216
ATP6V1G1	7598.4252793	1.36841182051	0.0433750786664	31.548342103	1.88945975612e-218	2.8549736915e-215
COX4I2	1355.30954125	7.90075314714	0.251782725187	31.3792502693	3.88357115678e-216	5.4489277309e-213
FNBP4	2494.77599121	-1.62731454894	0.0521995805147	-31.174858742	2.33564104996e-213	3.05859980962e-210
CDKN2D	941.827325968	2.09540405835	0.0680637822246	30.7858892036	4.04836129637e-208	4.97012255904e-205
MMP15	2380.85205396	2.82678002575	0.0927638720864	30.4728550261	5.9667989758e-204	6.89446072245e-201
PGA4	70.6453453408	-6.7435223515	0.22195654116	-30.3821744394	9.447821704e-203	1.0310197874e-199
