	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLEKHN1	1244.58017342	-5.19310612867	0.0799608992006	-64.9455694044	0.0	0.0
PERM1	501.006361429	-3.50750810541	0.0856962226954	-40.9295531949	0.0	0.0
ISG15	960.768026026	3.36058666222	0.0829714012675	40.5029517507	0.0	0.0
RNF223	72.8944076706	-5.05425317207	0.129168270477	-39.1292161255	0.0	0.0
ACAP3	4892.20070006	-2.3206730371	0.0412822382725	-56.2148065175	0.0	0.0
CCNL2	7190.9488634	-1.84439235981	0.0454327611252	-40.5960878039	0.0	0.0
MIB2	2258.26613546	-1.62174444773	0.0386084991188	-42.0048560484	0.0	0.0
PLCH2	5048.0570109	-6.60993628988	0.0888590158212	-74.3867825768	0.0	0.0
HES5	67.3221282636	-4.24202886082	0.112950762854	-37.5564427689	0.0	0.0
FAM213B	1461.80131405	1.92484826574	0.0443511676608	43.4001711175	0.0	0.0
MEGF6	2940.15145788	-3.83207755085	0.0700595787112	-54.6974107087	0.0	0.0
KCNAB2	4084.13663594	3.22547162063	0.0753360322071	42.8144611036	0.0	0.0
ICMT	3115.20764435	1.04722714074	0.0269291932345	38.888173575	0.0	0.0
ACOT7	3204.56669726	2.85851503024	0.0477765269947	59.8309506791	0.0	0.0
TNFRSF25	1871.26237513	-4.88312052006	0.0697251411973	-70.0338563136	0.0	0.0
PLEKHG5	4935.35154732	-4.99281605151	0.0672787111548	-74.210934868	0.0	0.0
TNFRSF9	97.355376082	5.76555447406	0.115445388927	49.9418342097	0.0	0.0
PARK7	4527.00146606	1.45813826064	0.0259549685784	56.1795425117	0.0	0.0
GPR157	1369.00005334	-2.25899624467	0.052356327954	-43.1465752651	0.0	0.0
TMEM201	1280.62006099	1.87726278064	0.0364171054848	51.5489288797	0.0	0.0
PIK3CD	1810.21287124	3.16643199111	0.0557885800829	56.7577089505	0.0	0.0
CTNNBIP1	9530.1665528	-3.25133408979	0.0484316924266	-67.1323657483	0.0	0.0
CENPS	177.982820597	1.77728296091	0.0375754870254	47.2990000024	0.0	0.0
DFFA	1443.68916562	1.1005376268	0.024483456013	44.9502564595	0.0	0.0
