	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MKNK1	1022.67479968	-1.58901475721	0.0411253363939	-38.6383406566	0.0	0.0
SUPT7L	1732.95709607	-1.21643103733	0.0234066699619	-51.9694189441	0.0	0.0
EPCAM	9859.66728306	3.35141777287	0.0840674423856	39.8658229365	0.0	0.0
KANSL3	2858.83605583	-1.06384501123	0.0277853269674	-38.2880148389	0.0	0.0
CFLAR	5330.88905928	-1.60650480954	0.0419737211143	-38.2740621249	0.0	0.0
TUBE1	480.476595803	-1.92797667421	0.0497397624131	-38.7612763044	0.0	0.0
BMP1	1391.65335962	-2.76861371997	0.0639178905368	-43.3151610092	0.0	0.0
USP35	296.773793745	-1.91607982046	0.0501202621494	-38.2296448241	0.0	0.0
CAPRIN2	974.332501781	-1.98952569924	0.0510336790315	-38.9845634686	0.0	0.0
HDAC7	3796.74094581	-1.56370686112	0.0389653816816	-40.1306696774	0.0	0.0
MAP3K12	583.001217912	-2.9027000053	0.0729616766756	-39.7838994053	0.0	0.0
PAN2	1908.71324309	-1.94296143989	0.0511806499583	-37.9628129278	0.0	0.0
TMED2	14965.2693683	1.722997002	0.0447774527524	38.4791205414	0.0	0.0
TAF1C	2368.66366626	-2.3025760719	0.059491150981	-38.7045137627	0.0	0.0
TIAF1	155.602615811	-3.45046725896	0.0831616887068	-41.4910677334	0.0	0.0
CWC25	857.669571174	-1.21948749616	0.0323644592853	-37.6798353223	0.0	0.0
GGA3	1559.10033989	-1.3546265719	0.032281381064	-41.9630922608	0.0	0.0
CALR	48995.2040126	2.14593053457	0.05455420975	39.3357459378	0.0	0.0
ZNF333	548.585702539	-1.47191926738	0.0383868749712	-38.3443369247	0.0	0.0
SIN3B	2977.02884952	-1.55839544923	0.0354014651877	-44.0206483254	0.0	0.0
ADAM33	2816.43182954	-5.18889793594	0.119686070923	-43.3542340885	0.0	0.0
DHX35	577.787991204	-1.61674616097	0.0399361679622	-40.4832572445	0.0	0.0
RIPOR3	221.42654105	-4.3449384547	0.102628414784	-42.3366030145	0.0	0.0
STX16	3462.15020366	-1.68004153259	0.044637032304	-37.6378411797	0.0	0.0
TSPYL2	4211.72911254	-2.73864619465	0.0640021823954	-42.7898876594	0.0	0.0
FAM160B2	2873.95020242	-1.9618830921	0.0523056563837	-37.5080484165	6.80940128377e-308	5.14947877083e-305
ARF6	7011.23398266	1.55763043873	0.0415477564431	37.4901215392	1.33434159847e-307	9.71697204039e-305
GTPBP2	1453.79759498	-1.28834635021	0.0346088566288	-37.2259148582	2.599704616e-303	1.82554972e-300
SND1	15792.7560037	1.76442410408	0.0475536132828	37.1038914244	2.43146827915e-301	1.64853549326e-298
CLCN6	1066.92852195	-1.55226865674	0.0420921935022	-36.8778276346	1.0476518094e-297	6.8663099588e-295
EIF2AK1	9365.39397509	1.55360754694	0.0421378489862	36.8696453264	1.41691948971e-297	8.98692613119e-295
ANAPC4	990.069984077	-1.53414204168	0.0416713788848	-36.8152454451	1.05295352043e-296	6.46974128708e-294
VAMP1	584.679679961	-2.814470819	0.0766865535699	-36.7009689181	7.04774087316e-295	4.19917215297e-292
TSPAN13	6644.05288133	2.66768000245	0.0732019442532	36.4427479306	8.96240228415e-291	5.18290452091e-288
BEST1	199.595104942	-2.64757456462	0.0728034242028	-36.3660719754	1.46420741916e-289	8.22549893584e-287
TJAP1	1559.69569113	-1.18539370548	0.0326090011673	-36.3517330506	2.46712975969e-289	1.34746403708e-286
