	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RRM2	2061.48464408	3.53068272981	0.0768650256087	45.9335400184	0.0	0.0
AGBL5	11211.7545902	-3.57710854839	0.0904213274613	-39.5604515973	0.0	0.0
DPPA5	3856.50720837	8.5007800715	0.196857113278	43.1824887095	0.0	0.0
TIMD4	1073.40998948	-6.35811673772	0.150174975111	-42.3380575428	0.0	0.0
CRABP1	511.352321216	6.39482560657	0.162374179542	39.3832666289	0.0	0.0
RAP2B	1416.46023952	2.91962191609	0.0606717547351	48.1216000566	0.0	0.0
CCIN	2375.93768311	-7.70070349617	0.171262481168	-44.9643345328	0.0	0.0
BICD1	1981.23165091	3.46701949259	0.0914736307916	37.9018462761	0.0	0.0
LEKR1	270.473150872	-5.53744995618	0.127518525477	-43.4246705368	0.0	0.0
RPL35A	17167.1491401	2.1182862407	0.0549660245277	38.5381016528	0.0	0.0
DCDC2C	104.182129042	-7.4583977214	0.167854050731	-44.4338262254	0.0	0.0
PFN4	1240.86998955	-7.1850451482	0.147419899866	-48.7386380993	0.0	0.0
ANKRD53	840.458821068	-5.02325646513	0.128150851345	-39.197995272	0.0	0.0
DDX54	3242.36470377	1.79429612614	0.0467542672161	38.377162834	0.0	0.0
RPL4	63755.5600868	2.6301887871	0.0604144043255	43.5357894605	0.0	0.0
PLBD1	5552.58098192	4.23065324338	0.0963741299676	43.8982250195	0.0	0.0
OPLAH	3876.28154334	-4.28456667402	0.0993684604704	-43.1179737891	0.0	0.0
PHF1	6755.32034133	-2.4191549673	0.0492277888809	-49.1420602528	0.0	0.0
AQP5	5109.74677688	-6.05953376425	0.135455979536	-44.7343394141	0.0	0.0
ANKMY1	2191.27504013	-3.47100702506	0.0748504827807	-46.3725402443	0.0	0.0
CFAP157	861.571692251	-5.09186274877	0.118813267043	-42.8560115842	0.0	0.0
CCDC155	2326.7373787	-5.7584666419	0.151885282201	-37.9132629472	0.0	0.0
FAM96A	1010.44824692	1.82126026162	0.0458204702137	39.7477427256	0.0	0.0
L1TD1	7606.16858044	4.98961167709	0.130272931448	38.3012159291	0.0	0.0
CFAP46	1765.92112666	-5.15525735124	0.118344034872	-43.5616155627	0.0	0.0
EPB42	157.192082277	-5.37046092704	0.132117119608	-40.6492432092	0.0	0.0
SMIM21	97.9347304051	-8.17133957471	0.208657595084	-39.1614768272	0.0	0.0
FGD1	2121.98233259	3.41314772445	0.078740236909	43.3469323746	0.0	0.0
CENPS-CORT	275.068455119	-3.27227416433	0.0786484508983	-41.606339692	0.0	0.0
CNBD2	631.367295934	-4.50719091401	0.106934007439	-42.1492752583	0.0	0.0
RPRM	682.390497999	4.62137157744	0.108045147356	42.772597294	0.0	0.0
CORO1A	2358.54936948	4.41587071987	0.11746127935	37.5942671857	0.0	0.0
CRISP1	46.3501108076	-8.37445193311	0.219550256001	-38.1436673573	0.0	0.0
ABHD1	1683.88328589	-7.56647069693	0.137580850222	-54.9965397416	0.0	0.0
C1GALT1	1247.56055399	2.20139336102	0.0554424674884	39.7059052518	0.0	0.0
TTLL11	416.803497842	-3.19723693415	0.0846476411577	-37.7711285326	0.0	0.0
RPS15	16588.3932598	2.20604050194	0.0578539943447	38.1311701453	0.0	0.0
FZD5	2862.79880108	5.87698157368	0.118757859807	49.4870957026	0.0	0.0
COX16	1080.25543795	1.70050826036	0.0447378860012	38.010474172	0.0	0.0
TEX22	262.750316454	-3.96497224991	0.10557405452	-37.5563131296	0.0	0.0
TUBA8	1300.81530326	-5.3030404657	0.118590620546	-44.7171997355	0.0	0.0
TGIF2	2492.24509651	1.777715384	0.0443517638447	40.0821800511	0.0	0.0
YARS2	1153.19776677	2.38462521446	0.0563628654147	42.3084454083	0.0	0.0
BAX	2405.06512898	2.80860757239	0.0645994591796	43.4772613898	0.0	0.0
AP002990.1	904.592569619	-1.92822093237	0.0508552096821	-37.9158977894	0.0	0.0
