	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TIGAR	469.060982124	1.92578355367	0.0374949470597	51.3611487596	0.0	0.0
C11orf84	680.252937402	1.76823130687	0.0346846019737	50.9802969112	0.0	0.0
RRM2	1931.19479776	4.2103405329	0.0638704821093	65.9199742018	0.0	0.0
MATN4	99.3479754277	-4.31530806395	0.0974764704443	-44.2702535728	0.0	0.0
HEATR5B	1584.67603653	-1.03165850997	0.027489341978	-37.5293999688	0.0	0.0
SNRPF	1390.13856542	1.44592020886	0.0354613693697	40.7745170182	0.0	0.0
FASLG	27.2898464361	4.10928884099	0.107809762144	38.1161108166	0.0	0.0
PFN2	3024.62379211	2.93822913799	0.0577969830384	50.8370676725	0.0	0.0
CMPK2	475.456020262	3.67155889236	0.0799069921195	45.9479051204	0.0	0.0
MAPKAP1	2991.84188032	0.815924154762	0.0189371398947	43.0859231804	0.0	0.0
RNASEH2A	1040.94805662	2.27443346139	0.038623175718	58.8877900149	0.0	0.0
KIF18B	523.835580533	2.30914210404	0.0514748094701	44.859653252	0.0	0.0
IL32	3295.48852214	3.77696990845	0.0717948784338	52.6077902887	0.0	0.0
B3GAT2	130.412663347	-3.42653084661	0.0581648864522	-58.9106427539	0.0	0.0
ERGIC2	1222.30114091	1.22455549772	0.0274546596381	44.6028293141	0.0	0.0
C5orf46	568.182095539	-4.61148672803	0.0958259511083	-48.1235685605	0.0	0.0
HDAC5	4606.43591741	-1.53354330336	0.0311399820683	-49.2467625704	0.0	0.0
SREK1	3252.95852243	-1.47290185535	0.026849579131	-54.8575397834	0.0	0.0
HMMR	393.578264797	3.0042980567	0.057123547466	52.5929881804	0.0	0.0
RAP2B	2777.59042702	2.30709374937	0.034886463087	66.131488985	0.0	0.0
CLK3	2556.54152241	-1.09784611964	0.0229568212665	-47.8222183677	0.0	0.0
UHMK1	3370.39754445	1.12232092833	0.0274973428612	40.8156138575	0.0	0.0
SLC16A10	562.012429304	-2.84447170405	0.0638151609971	-44.5736038208	0.0	0.0
ADAM33	1601.04854124	-4.92863000207	0.069407343687	-71.0102092985	0.0	0.0
ESM1	123.218138173	4.85878307232	0.0903514462471	53.7764836551	0.0	0.0
KRT71	1582.97599859	-9.42221150212	0.188824428517	-49.8993248709	0.0	0.0
TOMM40	2781.42114435	1.18080303748	0.0303844835409	38.8620407484	0.0	0.0
FBLN5	2604.47121962	-2.57680081616	0.0636747712897	-40.4681597431	0.0	0.0
SEPSECS	541.320864028	-1.32693387208	0.0300415654581	-44.1699309556	0.0	0.0
TOMM22	2344.24629978	1.11246622239	0.0265065927151	41.9694162257	0.0	0.0
KIF14	354.853573621	3.19728652177	0.0519737857387	61.517291387	0.0	0.0
DHX9	6055.18549868	0.72871497321	0.0181452040246	40.1601972742	0.0	0.0
GPRASP1	469.215212819	-3.21187103516	0.0587274226523	-54.691162835	0.0	0.0
