	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SSRP1	3847.04495213	0.872208143347	0.0155495264281	56.0922641202	0.0	0.0
RRM2	240.863696431	6.19764767862	0.0867555244814	71.438075162	0.0	0.0
NPIPA3	400.793955607	-2.21934774998	0.057153928523	-38.8310621393	0.0	0.0
MYADML2	93.3802164501	-2.2552951467	0.0586587395125	-38.4477260412	0.0	0.0
TNNI3K	154.299294897	-2.10837126244	0.0444690640541	-47.412089894	0.0	0.0
RNASEH2A	374.189622415	1.9117002991	0.0316278301238	60.4436122117	0.0	0.0
KIF18B	133.497833651	3.97729838023	0.0630372148671	63.0944496615	0.0	0.0
CALB2	1575.79659909	-3.42845377219	0.0842479184987	-40.694818736	0.0	0.0
RNF212	153.614073418	-3.39715246452	0.067148579785	-50.591575807	0.0	0.0
HOOK1	458.345058481	-3.2054762915	0.0723243064985	-44.3208714564	0.0	0.0
GAS1	384.991281649	2.2734506297	0.0454485773109	50.0224817633	0.0	0.0
KRT1	105.39321456	-6.09992537656	0.0944846283124	-64.559976427	0.0	0.0
ZFAND2B	1137.52544651	-0.886494606122	0.0234194286141	-37.8529562241	0.0	0.0
HMMR	63.7683166745	2.91564504679	0.0639363272436	45.6023230061	0.0	0.0
SCFD2	520.123760295	1.06120037171	0.0242369231209	43.7844509558	0.0	0.0
AC009163.2	63.6524975407	-1.85646015359	0.0417778656551	-44.4364527598	0.0	0.0
MRPS25	2374.34025634	-0.920105679377	0.0192747559217	-47.7363076926	0.0	0.0
KIF14	53.4365811219	3.86762254931	0.0660429100064	58.5622673037	0.0	0.0
DHX9	4471.09140113	0.692295123837	0.0143067623283	48.3893635718	0.0	0.0
GPRASP1	3998.37716187	-2.14892869466	0.0478004776648	-44.9562180053	0.0	0.0
ANK3	5163.08458326	-2.3145095914	0.0552643893984	-41.8806688465	0.0	0.0
MYL2	61.4823450062	-8.14709750351	0.10987654567	-74.1477396637	0.0	0.0
PRRT1	2342.36546438	-2.07233923159	0.0467216689311	-44.3549915703	0.0	0.0
NDUFA10	4653.90167588	-1.03363835762	0.0220579289959	-46.8601724947	0.0	0.0
OTUD3	746.999524497	-1.36755278919	0.0305266390453	-44.7986687025	0.0	0.0
TWNK	330.725259285	1.15073056198	0.0242198394111	47.5118989207	0.0	0.0
PHLDA1	4555.09543509	2.55924626472	0.0378630836941	67.5921244396	0.0	0.0
EIF5A	6118.0710242	0.709999170851	0.0174054080582	40.7918716112	0.0	0.0
FERMT1	829.462411838	3.37912306999	0.0624805877956	54.0827669714	0.0	0.0
TMEM52	38.7788583163	-3.2265127041	0.0637918220386	-50.578782687	0.0	0.0
TYW3	619.448471277	-0.680362164968	0.0180266002287	-37.7421231034	0.0	0.0
RAD51AP1	88.8076825968	1.94700997138	0.0469562757105	41.4643184946	0.0	0.0
CHST11	1730.10714814	1.29046911381	0.0342903113506	37.6336365283	0.0	0.0
CCDC155	99.7256442362	-7.97581697371	0.190381248451	-41.8939209539	0.0	0.0
GLT8D1	1368.22258232	0.533282827076	0.013927401583	38.2901881514	0.0	0.0
IL17RD	1113.45017724	1.54285947865	0.0393490566275	39.2095671634	0.0	0.0
RBM15B	1668.91776353	0.587940391176	0.0147116955139	39.9641489738	0.0	0.0
CALR	10238.2802296	1.36118191525	0.028253835346	48.1768899188	0.0	0.0
PRRT3	747.550146448	-1.41329721506	0.0367327272195	-38.4751506909	0.0	0.0
ZFP28	574.72864269	-0.871269059058	0.0179176268839	-48.6263646802	0.0	0.0
TMEM218	458.011775565	1.04383009015	0.0246092041786	42.416247294	0.0	0.0
NCAPG	132.617035357	3.72316747564	0.0746543364158	49.8720858612	0.0	0.0
CHIC1	933.622144745	-1.07396073517	0.0254927442919	-42.1280942873	0.0	0.0
NPAP1	21.1543400284	-4.98590640445	0.103489169643	-48.1780501444	0.0	0.0
UST	1387.78107797	1.59228892023	0.0404250398102	39.3886790887	0.0	0.0
TMCO1	1936.26534103	1.04943225983	0.0206446969649	50.833018359	0.0	0.0
DHRS11	592.787169758	-1.2977210636	0.029393513417	-44.1499131182	0.0	0.0
STPG1	450.988129853	-1.75497765533	0.0451363518957	-38.8816902922	0.0	0.0
LYSMD4	608.061080014	-1.93246767418	0.0283127772507	-68.2542605081	0.0	0.0
NPIPB13	189.844406622	-2.67205585794	0.0421262122838	-63.4297676692	0.0	0.0
MAP3K21	215.860928806	-3.30823124295	0.0649726292604	-50.9173059581	0.0	0.0
ASIC3	782.904903805	-2.04889176421	0.0469280631765	-43.6602669175	0.0	0.0
SLC30A6	476.625986985	0.799281002667	0.0180855237789	44.1945178053	0.0	0.0
SNPH	4022.18914972	-2.09691318014	0.0452844336692	-46.3053859845	0.0	0.0
ABCA9	337.798048312	-2.35165529724	0.0422657318767	-55.6397628248	0.0	0.0
NPFFR1	286.359468172	-3.6735400592	0.0740098009613	-49.6358591901	0.0	0.0
HCG27	85.0864176188	-2.26420452346	0.0496141161044	-45.6362967083	0.0	0.0
KCTD20	2608.90934499	0.946139348204	0.0182350680365	51.8857043094	0.0	0.0
XKR5	7.40007701064	3.52037339447	0.088369978626	39.8367573377	0.0	0.0
ND1	708695.751125	-2.97280923343	0.0537021263195	-55.3573840959	0.0	0.0
C1orf228	209.253571009	-1.69091809767	0.0433967544204	-38.9641603447	0.0	0.0
TTLL11	341.695372703	-1.32459182052	0.0349556911487	-37.8934524533	0.0	0.0
FBN2	139.74031228	3.29774581791	0.0685508099649	48.1065915865	0.0	0.0
NME1-NME2	733.715716466	1.74723770712	0.036559979818	47.7909921127	0.0	0.0
ARHGDIG	2208.83473553	-2.46122071529	0.0588755394195	-41.803790497	0.0	0.0
RUNDC3B	643.075843766	-1.74454334233	0.0361306382415	-48.2843212089	0.0	0.0
MYL1	14.6291478186	-6.82366984897	0.11971558178	-56.9990117202	0.0	0.0
MPP3	492.450601114	-2.72900596228	0.0722746528479	-37.7588249095	0.0	0.0
FAM184A	698.62039215	-1.15309104104	0.0286186600151	-40.2915804036	0.0	0.0
TUBA8	836.474598955	-2.37124859682	0.0624831598054	-37.9502029699	0.0	0.0
ARPP21	7526.30543021	-3.38645930722	0.0783822653085	-43.2044071945	0.0	0.0
PLTP	4916.70781439	1.72493163773	0.0457448945508	37.7076317406	0.0	0.0
PA2G4	3227.32107335	0.62313183229	0.0130379160508	47.7938214867	0.0	0.0
INTS14	838.408229802	0.702549381863	0.015945952813	44.0581626009	0.0	0.0
