	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RAP2B	916.720055772	1.9187209856	0.0501724465197	38.2425239089	0.0	0.0
SIDT2	5277.98282281	-2.3804081466	0.0599206502049	-39.7260066182	0.0	0.0
ANKRD53	176.291308086	-3.61913576545	0.0881043423951	-41.0778364274	0.0	0.0
RHBDL2	198.078531992	4.26876010116	0.113020817526	37.7696799104	0.0	0.0
CAMK2N1	2379.95751776	3.30624910479	0.0801726680158	41.2391053787	0.0	0.0
SLC2A1	4690.69215832	4.70178030578	0.114103087424	41.2064249261	0.0	0.0
CENPT	2224.77543912	-2.0478866063	0.0532606022948	-38.4503088223	0.0	0.0
RHOF	688.00843153	3.76865907252	0.0970960232043	38.8137325109	0.0	0.0
NTM	584.92955988	5.45364449862	0.118670211017	45.9563057307	0.0	0.0
TTC17	3424.79532655	-1.31041165359	0.0347142647476	-37.7485066475	0.0	0.0
UBE2G2	3369.96687282	-1.49143997637	0.0339897228514	-43.8791449665	0.0	0.0
BNIP3	11406.8089794	-4.53472239315	0.117393839206	-38.6282825728	0.0	0.0
PKM	24255.8378547	2.71041628489	0.0588327636802	46.0698446808	0.0	0.0
IGFBP3	8577.44909884	4.54894323571	0.104260101707	43.6307193377	0.0	0.0
TUBE1	621.494174147	-1.92006256622	0.046792655439	-41.0334174926	0.0	0.0
TMEM150A	1079.85259618	-1.84344505742	0.0390452600082	-47.2130306479	0.0	0.0
EEF1AKMT3	747.982822079	-1.78745079573	0.0450247823559	-39.6992656533	0.0	0.0
DTWD1	951.512566031	-1.45383058484	0.0357509694306	-40.6654870622	0.0	0.0
GALNT5	824.565283432	7.06988918333	0.178811265414	39.538276109	0.0	0.0
SERPINB5	884.747690337	7.57236729189	0.164167729237	46.1257966295	0.0	0.0
RFLNA	525.426445433	5.99097205436	0.15254946388	39.272324543	0.0	0.0
SH3KBP1	1204.58970416	2.87838673947	0.057008313086	50.4906492344	0.0	0.0
DPYSL3	3882.30725552	3.8332013205	0.0917807643319	41.7647570098	0.0	0.0
ECHDC2	4484.3198774	-2.36380594183	0.0626363199067	-37.7385827481	0.0	0.0
MGLL	3559.24263879	3.10225334127	0.0811932424097	38.2082701614	0.0	0.0
NREP	1233.20029559	2.83438757013	0.0746770119166	37.9552890157	0.0	0.0
ACAD8	1436.48822941	-1.9693761613	0.0336956879605	-58.4459401334	0.0	0.0
CTHRC1	1872.34998613	5.23255003481	0.134095055694	39.0212003547	0.0	0.0
KLK10	1648.07053857	6.92297746269	0.175248680057	39.5037352661	0.0	0.0
HS3ST1	775.009262371	4.66512639656	0.115574343337	40.3647233622	0.0	0.0
GGA2	5104.56756986	-1.81308566252	0.0450832869113	-40.2163592482	0.0	0.0
ARF6	2904.71558422	1.57891279334	0.0380436583039	41.502654154	0.0	0.0
MTERF2	965.566559005	-2.3180323983	0.06010519172	-38.5662591195	0.0	0.0
SLC6A14	884.768834844	8.00180026123	0.206314370741	38.784502662	0.0	0.0
SRRM2	37683.424395	-1.99163189034	0.045509080301	-43.7633957261	0.0	0.0
PGM3	2664.72700408	-1.87279825772	0.0470731293143	-39.7848684589	0.0	0.0
FOXL1	446.783052708	6.36587990451	0.149077194539	42.7019030253	0.0	0.0
MMP11	11700.4029304	8.08252930317	0.150064424563	53.8603958049	0.0	0.0
NQO1	3706.24628317	4.81581609445	0.103790434086	46.3994214579	0.0	0.0
PTTG1	234.803380802	4.03151195752	0.103987712817	38.7691184689	0.0	0.0
BCS1L	1045.79656283	-1.54309983282	0.0408740698046	-37.7525370044	0.0	0.0
GJB3	655.175847018	6.52063697848	0.141945077324	45.9377464961	0.0	0.0
EFNB2	1507.71009758	2.75275799886	0.0699017483929	39.3803883615	0.0	0.0
S100A6	37302.5287761	5.26021280637	0.100300040283	52.4447726197	0.0	0.0
TMPRSS4	3614.19575621	8.54574451272	0.200812636176	42.5558106075	0.0	0.0
OLFML2B	1257.58409338	4.76398772524	0.119728655823	39.7898706245	0.0	0.0
KLK7	907.375305517	8.48780733146	0.216558374834	39.1940849111	0.0	0.0
IZUMO1	139.616708182	-6.11344885972	0.159864972817	-38.2413279907	0.0	0.0
APOL1	5460.2445332	4.30456904288	0.0968580246286	44.442048652	0.0	0.0
PLAUR	1880.41754529	4.33229158416	0.105626718711	41.0151109213	0.0	0.0
SETD6	877.542213536	-2.01473958865	0.0411889706878	-48.9145408347	0.0	0.0
CEACAM1	1228.14773702	4.10890045211	0.101864571442	40.3368943092	0.0	0.0
COTL1	3751.65285884	2.69982099675	0.0668043787427	40.413832859	0.0	0.0
IL2RG	1349.16970074	5.23189410762	0.117871391637	44.3864625247	0.0	0.0
AKAP17A	3068.11360095	-1.87621593309	0.049846242185	-37.6400677534	0.0	0.0
MKNK1	5265.05879655	-3.57670178855	0.0640469301358	-55.8450152251	0.0	0.0
CREBZF	2991.53861404	-1.58807261789	0.0414246223394	-38.3364416669	0.0	0.0
ZXDC	1291.46012074	-1.48536867293	0.0389962562609	-38.0900326173	0.0	0.0
TTN	1134.30650632	-3.46474482398	0.0863959110383	-40.1031111582	0.0	0.0
SMS	1750.82392376	1.5470761434	0.0394330397562	39.2329922564	0.0	0.0
PITX1	436.268711227	6.17174343787	0.160787722182	38.384419868	0.0	0.0
CEACAM5	13058.9408775	10.059320516	0.237084518627	42.4292592964	0.0	0.0
WNT2	197.241845767	6.56155111236	0.165605061183	39.621682245	0.0	0.0
S100A16	5131.75301476	3.44363254267	0.0872948417462	39.4482935508	0.0	0.0
PLAC8	719.503315782	5.71609419413	0.134138900221	42.6132477956	0.0	0.0
HOXB7	240.900693443	4.04461287317	0.102288519932	39.54122003	0.0	0.0
MBOAT2	1154.0962146	3.53187802061	0.0842784428623	41.9072529186	0.0	0.0
BEGAIN	938.670200754	-4.20877219095	0.109094546804	-38.5791253024	0.0	0.0
TNS4	1448.4078741	7.86625272224	0.181089935247	43.438376139	0.0	0.0
MALL	3207.17270322	4.43379867721	0.109104403598	40.6381276189	0.0	0.0
SYVN1	4887.99054405	-1.63462799391	0.0419906002533	-38.9284264585	0.0	0.0
CLK4	1373.51250086	-2.02263935554	0.0466853933854	-43.3248861982	0.0	0.0
LGALS3BP	13316.9574581	2.83823870843	0.0627168693003	45.2547893429	0.0	0.0
MATN3	611.783961117	5.45784292797	0.139754715593	39.0530144533	0.0	0.0
ANAPC5	5197.82056185	-1.4164646572	0.0310519993678	-45.6158922465	0.0	0.0
SLC16A3	2898.3517781	4.20044189798	0.110713699245	37.9396761795	0.0	0.0
COL1A1	119195.730202	5.20342513574	0.131404727865	39.5984620972	0.0	0.0
SULF2	3734.89569081	3.39881104341	0.0801674471201	42.396398607	0.0	0.0
CXXC1	2566.145539	-1.89799545328	0.0450343898438	-42.1454683824	0.0	0.0
RAC1	8429.5980413	1.47994446621	0.0394069035394	37.5554619441	0.0	0.0
DCAF8	4719.08734156	-1.19151435929	0.0310696287215	-38.3498100337	0.0	0.0
ADHFE1	779.394985837	-3.84610942443	0.0836807361119	-45.9617063991	0.0	0.0
GNAI2	6748.87800066	1.72705190941	0.0420848234817	41.0374041408	0.0	0.0
SHISA2	178.546399134	4.07647190432	0.107024739038	38.0890618465	0.0	0.0
TMSB10	21459.9186886	2.85509789195	0.0728613576092	39.1853512703	0.0	0.0
SRSF11	6897.99251171	-1.61966593816	0.0398647352528	-40.629040376	0.0	0.0
TSPAN1	4380.72574758	5.80357736171	0.114301423209	50.774322828	0.0	0.0
HRH1	302.948121166	4.19760524076	0.0932360451179	45.0212708556	0.0	0.0
AHNAK2	3400.2640805	4.89845089224	0.120335785832	40.7065185004	0.0	0.0
WDR1	6865.33411758	1.31246338659	0.0341789191026	38.3997920663	0.0	0.0
ITGA2	1998.57241365	4.10569987708	0.0927048625493	44.2878589556	0.0	0.0
SDR16C5	536.418995279	6.38650045979	0.15735313258	40.5870563558	0.0	0.0
LHFPL5	109.12429361	-4.76323717516	0.124104055938	-38.3809951993	0.0	0.0
SLC25A45	1499.932296	-3.53842596433	0.0888554895335	-39.8222550223	0.0	0.0
LRRC15	549.142511353	7.62986320895	0.193995490131	39.3301060958	0.0	0.0
LEF1	374.708866205	4.47270329268	0.11343994239	39.4279404454	0.0	0.0
TRMT13	514.039678082	-1.5350367242	0.0402740258637	-38.1148070321	0.0	0.0
RNF214	869.4006432	-1.48222800124	0.0348136203292	-42.576094851	0.0	0.0
NRP2	1596.72492557	3.84179267721	0.0875051598699	43.9036130318	0.0	0.0
S100P	4160.35352237	8.06182178142	0.210628042642	38.2751588075	0.0	0.0
CKLF	611.553520843	2.59152041526	0.0645065735398	40.1745166896	0.0	0.0
TPM4	13778.1576457	2.34213114953	0.0617631518398	37.9211727342	0.0	0.0
CEACAM6	19344.510232	7.00678367809	0.155438762847	45.0774539746	0.0	0.0
ACSL5	2306.40929236	3.84744932149	0.0966225987244	39.8193525354	0.0	0.0
CAP1	7578.08680727	1.8308662419	0.0481752723332	38.0042738366	0.0	0.0
FHL2	2129.09761585	3.56518741967	0.0835258396664	42.6836465686	0.0	0.0
SEMA3C	1382.69690396	4.60254937238	0.111870490567	41.1417644552	0.0	0.0
CKS2	272.356914663	3.57663886791	0.0943087089204	37.9247994045	0.0	0.0
SLC41A1	3262.20705815	-2.40480183464	0.0611025024906	-39.3568468821	0.0	0.0
DDX17	24720.959417	-1.57366740492	0.0356188936203	-44.1806930249	0.0	0.0
NAGA	1121.25197642	1.51134196687	0.0393707638491	38.3874179497	0.0	0.0
