	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CA9	14418.316777	10.3503480366	0.274920881269	37.6484608548	0.0	0.0
EGLN3	28613.5976791	4.81928853927	0.200603652321	24.0239321842	1.56374086634e-127	1.53817370318e-123
NDUFA4L2	76625.9352576	5.92701650516	0.250304891521	23.6791876864	5.90868522025e-124	3.87471881126e-120
SIM2	268.871215889	-5.49881259549	0.236306386506	-23.2698433453	8.95864136138e-120	4.40608378756e-116
FABP7	11386.4941903	11.1741622854	0.497665515133	22.4531576845	1.19196581667e-111	4.68990870226e-108
AXDND1	26.4469038407	-5.47062639299	0.248496134891	-22.0149355458	2.07165160846e-107	6.79260034888e-104
NETO2	3812.96372042	3.97232929881	0.181804662977	21.8494357282	7.86992676378e-106	2.2117867032e-102
CDCA2	1165.66806013	5.15613600736	0.241279197646	21.3699981502	2.54142949413e-101	6.24969280474e-98
SLC41A2	2102.68783853	2.75495315029	0.131985325547	20.8731776724	9.38809538171e-97	2.05213333827e-93
ANGPT2	6609.68445736	4.54574071968	0.218323187135	20.821154085	2.78399187145e-96	5.47694720869e-93
RP2	1628.8472595	2.11332658102	0.102014057613	20.7160329711	2.48322164445e-95	4.44112903739e-92
IGFBP3	132618.822509	4.56541617964	0.221650494264	20.5973652114	2.89786435522e-94	4.75080712169e-91
TLR3	5386.88549311	3.55233576999	0.173101848894	20.5216512283	1.37946626101e-93	2.08755690407e-90
FABP6	1206.3308235	7.32903594686	0.357908128373	20.4774224609	3.42298612784e-93	4.81002900664e-90
CAV2	8748.97829569	2.83861883018	0.139348799374	20.3706012748	3.04911319509e-92	3.99901359247e-89
TREM2	1320.72647427	4.560829153	0.230030478627	19.8270645709	1.73896700848e-87	2.13816862236e-84
ENPP3	14654.7385471	5.30283567512	0.269152108667	19.7020030843	2.07255833447e-86	2.39843765377e-83
CAV1	14293.0598434	3.35043882646	0.170219876341	19.6830058773	3.01574265246e-86	3.29603917789e-83
SPHK2	743.509801466	-2.09423073292	0.107768255054	-19.4327237818	4.08119748643e-84	4.2257577974e-81
BHLHE41	7498.05056574	3.37426260664	0.175886707648	19.1842956854	5.00678947873e-82	4.92492847075e-79
GRIK3	1561.59108062	5.29075308178	0.277261783573	19.0821577125	3.55284351731e-81	3.32833764362e-78
IKBIP	3027.17704511	2.58616254961	0.135588544067	19.0736066045	4.18426514369e-81	3.74168400781e-78
VSIG8	20.1953160934	-6.24067506834	0.328484308906	-18.9983962678	1.75835643115e-80	1.50400635087e-77
COL23A1	10389.4486005	4.75617434078	0.251352625005	18.9223181604	7.46957488711e-80	6.12287278142e-77
CKM	30.4021031407	-5.81781565229	0.309684068918	-18.7862929876	9.77753794991e-79	7.69414016354e-76
ALS2CL	1770.06627813	-4.99832773364	0.266237072195	-18.7739734832	1.23308217495e-78	9.33016370296e-76
CCND1	45085.7248701	3.32458752929	0.177186836714	18.76317446	1.51099940606e-78	1.10095893761e-75
SLC6A3	8863.5458168	7.11833650171	0.379446304834	18.7597992417	1.61006459214e-78	1.1312428829e-75
GABRD	810.375863178	4.48625206369	0.239873753981	18.702554945	4.71885544292e-78	3.20117390099e-75
VWF	60544.3835344	4.02664302405	0.217351864745	18.5259189231	1.27605874424e-76	8.36796789182e-74
TRPA1	435.56215272	5.29244162049	0.28707019342	18.4360541143	6.74904518115e-76	4.28303115641e-73
GH1	6.19126116156	-5.70286180218	0.309424379642	-18.4305509759	7.47182191178e-76	4.5935360147e-73
CYP2J2	7942.42559711	5.89940763354	0.320534105686	18.4049295501	1.1994049798e-75	7.15027095985e-73
SLC26A6	629.86624655	-3.32756422207	0.181555890149	-18.3280433333	4.94371469234e-75	2.86052056301e-72
GDF6	832.753508458	5.61501858411	0.30745590628	18.2628418235	1.63552724843e-74	9.19306501668e-72
VIM	202338.803726	2.55434746217	0.141254529414	18.0832959677	4.31501263976e-73	2.35803454617e-70
DIRAS2	1584.77686209	4.58259748099	0.253522381976	18.0757116799	4.95123669182e-73	2.63258593076e-70
ATG4B	2488.36732885	-1.88591103092	0.104631419649	-18.0243280388	1.25527862077e-72	6.49870955429e-70
PHYHIP	121.01706667	-4.40798047463	0.245046966467	-17.988308683	2.40589449241e-72	1.21361954741e-69
CD70	2531.51071123	6.22026690442	0.345957811196	17.9798423482	2.80288395275e-72	1.37852840006e-69
TNFAIP6	2669.68003839	5.47486199757	0.306194621394	17.880333667	1.67829603888e-71	8.05295560316e-69
ST8SIA4	3129.34758872	3.66743615942	0.205528381277	17.8439402706	3.22156650302e-71	1.50899709081e-68
RAPGEF3	2169.10222983	-3.30163623677	0.186050487489	-17.7459155379	1.8535450085e-70	8.48018394237e-68
FAF2	4474.92058554	1.24714519696	0.0705077058063	17.6880694485	5.18206324697e-70	2.31697114222e-67
SLC1A4	1937.4082498	2.08153889785	0.118471854944	17.5699021412	4.18894349956e-69	1.83131301037e-66
ANXA4	40034.2305351	2.57641645456	0.147569716045	17.4589781942	2.94152150188e-68	1.25801201101e-65
SCARB1	13558.7712997	3.59038461966	0.205727697124	17.4521207881	3.31685508273e-68	1.38835085197e-65
