	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CAPZB	7676.75376238	1.57666096895	0.0373457080922	42.2179963774	0.0	0.0
NBL1	10148.5140685	3.51412933162	0.0803750256665	43.7216573492	0.0	0.0
CAMK2N1	3551.8666778	3.30842956512	0.0798396999536	41.4384017856	0.0	0.0
CRYBG2	506.334111893	5.84413153212	0.141534858254	41.2911109265	0.0	0.0
SFN	3453.29808199	6.26202962495	0.148557427819	42.152248574	0.0	0.0
MARCKSL1	5800.28719591	3.01696794845	0.0771056182804	39.1277317495	0.0	0.0
GJB3	978.731803816	6.53092482013	0.140431766823	46.5060361191	0.0	0.0
RHBDL2	295.223484095	4.277435116	0.111935544885	38.2133764605	0.0	0.0
PABPC4	19620.0595252	-2.3824575169	0.0598910035543	-39.7798897248	0.0	0.0
CAP1	11290.8653255	1.83051767027	0.0480223489682	38.1180369056	0.0	0.0
SLC2A1	6991.08172493	4.70082901355	0.113647498179	41.3632423845	0.0	0.0
TSPAN1	6534.97209837	5.80495902381	0.113781759214	51.0183623798	0.0	0.0
MKNK1	7815.02461933	-3.57839465961	0.0639534386304	-55.9531236513	0.0	0.0
ECHDC2	6661.24088365	-2.36244232896	0.0624678762664	-37.8185152138	0.0	0.0
SRSF11	10251.8990291	-1.61878743602	0.0397814814095	-40.6919847795	0.0	0.0
ZNF326	1838.69814675	-1.45147400105	0.0344111179641	-42.1803791018	0.0	0.0
TRMT13	763.928489917	-1.535644806	0.040224944759	-38.1764304513	0.0	0.0
COL11A1	4080.75407887	7.03999132619	0.183532068016	38.3583719307	0.0	0.0
RNPC3	2206.84818161	-2.95436459401	0.0611555239347	-48.3090390521	0.0	0.0
S100A10	12938.2453091	3.08683361169	0.0808376292669	38.1856029139	0.0	0.0
S100A6	55866.7404499	5.266159325	0.10010522187	52.6062399807	0.0	0.0
S100A16	7683.94585083	3.45017168692	0.0871273543228	39.5991788542	0.0	0.0
DCAF8	7018.25390618	-1.18945679137	0.0310548740285	-38.3017747966	0.0	0.0
OLFML2B	1869.90256543	4.76424879875	0.119968866141	39.7123766523	0.0	0.0
STX6	1455.869466	1.57617948572	0.0394783642254	39.9251467645	0.0	0.0
LAMC2	15738.0111219	5.81149845634	0.128509835224	45.2222076717	0.0	0.0
ARPC5	6266.32750248	1.55159096742	0.0382734479105	40.5396182505	0.0	0.0
SWT1	524.778546023	-1.80643327832	0.0406323905035	-44.4579621316	0.0	0.0
UBE2T	202.885956561	4.01627055248	0.105164704628	38.1902898571	0.0	0.0
SLC41A1	4846.38275614	-2.40252954368	0.0610004191148	-39.3854596173	0.0	0.0
CTSE	16644.3037474	7.00272151234	0.176409943468	39.6957301537	0.0	0.0
LAMB3	13187.5028016	5.77833385333	0.127097437883	45.463810676	0.0	0.0
KIF26B	1128.75093916	4.22922206531	0.102170177163	41.3938996949	0.0	0.0
MBOAT2	1718.17476826	3.5309384199	0.0838158804686	42.1273200277	0.0	0.0
MATN3	908.635193381	5.46446654999	0.139193637083	39.2580197233	0.0	0.0
ANKRD53	261.631766703	-3.61122823329	0.089543204764	-40.3294503788	0.0	0.0
TMSB10	31961.2455037	2.85324840304	0.0726864199589	39.2542156383	0.0	0.0
CAPG	6206.94133819	3.30570796917	0.0868555360248	38.0598418992	0.0	0.0
TMEM150A	1604.61371235	-1.84136640493	0.0390235242217	-47.1860612709	0.0	0.0
FAHD2A	1396.48801163	-1.58749334133	0.0401635293056	-39.5257431003	0.0	0.0
FER1L5	253.990631567	-5.1554445031	0.118805643089	-43.3939362562	0.0	0.0
FHL2	3170.39038936	3.56436317025	0.0832175691672	42.8318587759	0.0	0.0
MALL	4776.82587523	4.43247069127	0.108689934393	40.7808755798	0.0	0.0
